ID	compound	source	formula
2031912	75919	ChEBI	C24H24N2O3S
2031914	75966	ChEBI	C48H93NO9
2031917	75967	ChEBI	C21H23N6O18P3
2031920	75969	ChEBI	C48H90NO12S
2031923	75970	ChEBI	C15H19N5O16P3
2031926	75971	ChEBI	C48H90NO9
2031930	75972	ChEBI	C16H32O3
2031932	75973	ChEBI	C46H88NO11S
2031935	75974	ChEBI	C48H92NO11S
2031938	75975	ChEBI	C42H79NO8
2031946	75977	ChEBI	C16H32O3
2031949	75978	ChEBI	H4O2.(C20H27N5O13P2)n.(C20H24N10O11P2)n
2031951	75981	ChEBI	H2O.(C20H27N5O13P2)n
2031955	75982	ChEBI	H2O.(C20H24N10O11P2)n
2031956	75989	ChEBI	C6H13NO8P
2031959	75990	ChEBI	C20H31O17P2R3
2031964	75991	ChEBI	C28H29FIN5O5S
2031965	75992	ChEBI	C11H13O8P
2031968	75993	ChEBI	C19H32O16P2R2
2031971	75991	ChEBI	C26H23FIN5O4.C2H6OS
2031972	75994	ChEBI	C28H47O17P2R3
2031975	75995	ChEBI	C32H47O17P2R3
2031978	75996	ChEBI	C31H48O16P2R2
2031981	75999	ChEBI	C20H26NO4
2031984	76001	ChEBI	C20H26NO4
2031989	75998	ChEBI	C26H23FIN5O4
2031991	76000	ChEBI	C34H57NO28
2031993	76002	ChEBI	C21H22N2OS
2031997	76003	ChEBI	C32H33ClFN5O11
2032001	76004	ChEBI	C6H8O4
2032004	76005	ChEBI	C21H22N4OS
2032005	76006	ChEBI	H4O2.(C19H25N5O13P2)n.(C20H24N10O11P2)n
2032008	76007	ChEBI	C20H18F2N3NaO5
2032012	76008	ChEBI	H2O.(C19H25N5O13P2)n
2032015	76010	ChEBI	C20H19F2N3O5
2032018	76009	ChEBI	H4O2.(C28H37N8O19P3)n.(C30H36N15O17P3)n
2032022	76011	ChEBI	(C28H37N8O19P3)nH2O
2032025	76014	ChEBI	C20H18F2N3O5
2032028	76012	ChEBI	H2O.(C30H36N15O17P3)n
2032029	76015	ChEBI	C18H23BrN2S
2032034	76016	ChEBI	C18H22N2S
2032035	76017	ChEBI	C18H23N2S
2032039	76018	ChEBI	C20H19FN8O2
2032043	76019	ChEBI	H4O2.(C29H38N7O20P3)n.(C30H38N15O16P3)n
2032046	76020	ChEBI	H2O.(C29H38N7O20P3)n.
2032050	76021	ChEBI	H2O.(C30H38N15O16P3)n
2032053	75934	ChEBI	C17H14O4
2032055	31257	ChEBI	C16H14N2O3
2032058	75988	ChEBI	C32H32O13S
2032061	75984	ChEBI	C17H20F6N2O3
2032063	76024	ChEBI	C32H63O2
2032066	76025	ChEBI	C60H82N18O41P6.(C10H13N2O7P)n.(C10H13N2O7P)n.(C10H12N5O5P)n
2032069	76027	ChEBI	C34H67O2
2032072	76028	ChEBI	C28H55O3
2032075	5091	ChEBI	C19H24F6N2O5
2032078	76030	ChEBI	C26H51O3
2032081	76032	ChEBI	C55H72MgN4O6
2032084	5091	KEGG DRUG	C17H20F6N2O3.C2H4O2
2032086	76033	ChEBI	C17H21F6N2O3
2032091	46195	ChEBI	C8H9NO2
2032092	76034	ChEBI	C17H19N2S
2032096	76035	ChEBI	C6H12O5
2032099	76036	ChEBI	C24H48O3
2032101	76037	ChEBI	C6H11O5R
2032104	76038	ChEBI	C6H12O5
2032109	76039	ChEBI	C6H12O5
2032111	76040	ChEBI	C6H11O5R
2032113	76041	ChEBI	C21H20O11
2032116	76042	ChEBI	C2H4NO2R
2032121	76043	ChEBI	(C10H12N5O6P)n.C20H26N10O13P2
2032123	76031	ChEBI	(C10H12N5O6P)n.(C9H12N3O6P)n.C38H52N16O26P4
2032125	76044	ChEBI	C30H59O3
2032128	76045	ChEBI	C32H63O3
2032131	76046	ChEBI	C9H11NO4
2032137	76048	ChEBI	H4O2.(C19H22Br2N8O12P2)n.(C19H22Br2N8O12P2)n
2032152	76054	ChEBI	C38H71NO4
2032155	76053	ChEBI	H2O.(C19H22Br2N8O12P2)n
2032158	76055	ChEBI	C39H74O5
2032162	76056	ChEBI	C17H29N3O13P2
2032164	76057	ChEBI	C21H20O11
2032169	76058	ChEBI	C66H75Cl2N9O24
2032170	76061	ChEBI	C19H40O3
2032175	76060	ChEBI	C21H20O11
2032176	76062	ChEBI	C37H72O4
2032179	76063	ChEBI	C20H42O3
2032182	76064	ChEBI	C38H74O4
2032185	76065	ChEBI	C37H70O5
2032189	76066	ChEBI	C42H81NO12S
2032193	76059	ChEBI	C228H289N96O142P23
2032196	76067	ChEBI	C46H89NO12S
2032197	76068	ChEBI	C38H71NO3
2032201	76069	ChEBI	C48H93NO12S
2032203	76070	ChEBI	C40H69NO3
2032206	76071	ChEBI	C26H52NO7P
2032210	76072	ChEBI	C21H28N6O18P3
2032212	76073	ChEBI	C44H86NO8P
2032215	76074	ChEBI	C38H73NO4
2032218	76076	ChEBI	C26H54NO7P
2032221	76077	ChEBI	C36H69NO4
2032225	76075	ChEBI	C13H12O9
2032227	76078	ChEBI	C24H50NO7P
2032230	76079	ChEBI	C28H50NO7P
2032233	76080	ChEBI	C40H69NO4
2032237	76081	ChEBI	C15H23N5O16P3
2032239	76083	ChEBI	C26H52NO7P
2032242	76082	ChEBI	C13H12O9
2032245	76084	ChEBI	C26H50NO7P
2032248	76085	ChEBI	C30H50NO7P
2032251	76086	ChEBI	C38H69NO4
2032254	76087	ChEBI	C42H69NO4
2032257	76088	ChEBI	C23H46NO7P
2032260	76090	ChEBI	C23H44NO7P
2032263	76091	ChEBI	C25H44NO7P
2032268	76089	ChEBI	C15H18O8
2032271	76092	ChEBI	C15H18O8
2032274	76093	ChEBI	C15H18O8
2032276	76094	ChEBI	C15H18O8
2032278	76095	ChEBI	C13H12O8
2032281	76096	ChEBI	C13H12O8
2032285	76097	ChEBI	C57H103ClN2O10
2032288	76098	ChEBI	C46H89NO11S
2032292	76099	ChEBI	C11H15O8P
2032293	76100	ChEBI	C56H103N3O10
2032297	76101	ChEBI	C20H25NO4
2032300	76102	ChEBI	C20H26NO4
2032302	76103	ChEBI	C20H25NO4
2032305	76104	ChEBI	C21H19O11
2032309	76105	ChEBI	C20H25NO4
2032313	76106	ChEBI	C20H25NO4
2032315	76108	ChEBI	C61H106N2O10
2032317	76109	ChEBI	(C9H16O10P)n.H2O
2032322	76110	ChEBI	C15H23N5O14P2
2032325	76111	ChEBI	C20H32N5O21P3
2032330	76112	ChEBI	C70H88N26O39P6
2032332	76113	ChEBI	C70H88N26O38P6
2032334	76114	ChEBI	C16H12ClNO3
2032338	76115	ChEBI	C14H14O9
2032342	76117	ChEBI	C10H10O4
2032343	76116	ChEBI	C14H14O9
2032346	76118	ChEBI	C14H14O9
2032351	76119	ChEBI	C19H22N2O3
2032353	76120	ChEBI	C14H14O9
2032355	76121	ChEBI	C17H22N2O7
2032359	76122	ChEBI	C76H86Ca2N8O13
2032364	76123	ChEBI	C38H42CaN4O6
2032367	76124	ChEBI	C19H21N2O3
2032368	76125	ChEBI	C15H14O6
2032372	76127	ChEBI	C16H13ClFN3O3S
2032375	76128	ChEBI	C16H14O3
2032379	76129	ChEBI	C31H49N6O18
2032380	76126	ChEBI	C22H18O10
2032385	76130	ChEBI	C19H16N2O
2032387	76131	ChEBI	C22H18O10
2032390	76132	ChEBI	C22H18O10
2032393	10556	ChEBI	C28H22O6
2032396	76133	ChEBI	C16H11N3O5S
2032398	76134	ChEBI	(C47H72N10O28)n
2032403	76135	ChEBI	C15H24N3O9
2032404	76136	ChEBI	C17H20O5S
2032409	76137	ChEBI	C28H22O6
2032411	76138	ChEBI	C14H11F3N2O2
2032413	76139	ChEBI	C28H22O6
2032417	76140	ChEBI	C28H22O6
2032419	76141	ChEBI	C28H22O6
2032422	76142	ChEBI	C28H22O6
2032426	76143	ChEBI	C28H22O6
2032430	76144	ChEBI	C21H28F3N3O7
2032431	76145	ChEBI	C28H22O6
2032436	76146	ChEBI	C28H22O6
2032438	76147	ChEBI	C28H22O6
2032440	76148	ChEBI	C28H22O5
2032443	76149	ChEBI	C28H22O5
2032446	76144	KEGG DRUG	C14H11F3N2O2.C7H17NO5
2032447	76150	ChEBI	C18H29O3
2032450	76151	ChEBI	C17H28O
2032453	76152	ChEBI	C17H27O2
2032458	76153	ChEBI	C14H10F3N2O2
2032461	76154	ChEBI	C16H12FNO3
2032464	8198	ChEBI	C20H22O8
2032465	76155	ChEBI	C20H22O8
2032469	2899	ChEBI	C20H22O9
2032472	76156	ChEBI	C14H12O4
2032476	76157	ChEBI	C20H22O9
2032477	76158	ChEBI	C12H16O2
2032480	76159	ChEBI	C20H15O8
2032484	76160	ChEBI	C13H19NO2
2032486	76161	ChEBI	C18H29O4
2032490	76162	ChEBI	C17H15NO3
2032492	76163	ChEBI	C14H13N3O5S
2032495	31749	ChEBI	C19H18N2O3
2032499	76164	ChEBI	C17H13ClN2O2
2032501	17670	ChEBI	C11H16O10R2
2032504	32499	ChEBI	C22H27NO2
2032505	76166	ChEBI	C17H26O15R2
2032508	76168	ChEBI	C5H13NO6PR
2032513	76167	ChEBI	C34H24CaCl2N4O4
2032514	76169	ChEBI	C17H12ClN2O2
2032517	31783	ChEBI	C13H10ClN3O4S2
2032523	76171	ChEBI	C15H23O8PR3
2032527	76172	ChEBI	C15H18O3
2032532	76176	ChEBI	C2H2O3R
2032535	76177	ChEBI	C2H2O3R
2032541	76179	ChEBI	C15H24N3O9PSR
2032544	76180	ChEBI	C20H31OR
2032547	76182	ChEBI	C20H33OR
2032550	76184	ChEBI	C18H29OR
2032553	76185	ChEBI	C18H27OR
2032556	76186	ChEBI	C18H31OR
2032559	76187	ChEBI	C18H29OR
2032562	76188	ChEBI	C20H31OR
2032565	76189	ChEBI	C20H29OR
2032569	76173	ChEBI	C28H22O6
2032573	76191	ChEBI	C28H22O6
2032576	76192	ChEBI	C28H22O6
2032577	76193	ChEBI	C42H32O9
2032580	76194	ChEBI	C16H31OR
2032583	76195	ChEBI	C16H29OR
2032587	76196	ChEBI	C42H32O9
2032589	76197	ChEBI	C16H29O2
2032592	31786	KEGG DRUG	C15H17O3.2H2O.Na
2032594	31786	ChEBI	C15H21NaO5
2032596	76198	ChEBI	C15H17NaO3
2032600	76199	ChEBI	C15H17O3
2032604	76200	ChEBI	C13H11ClN2O2
2032605	76201	ChEBI	C19H25ClN4O4
2032608	76202	ChEBI	C17H17N4O8P
2032613	76203	ChEBI	C13H10ClN2O2
2032615	76204	ChEBI	C15H20O3
2032617	76207	ChEBI	C16H11F4N3O2S
2032622	76208	ChEBI	Na2S
2032624	76210	ChEBI	C23H26N2O
2032627	76209	ChEBI	H18Na2O9S
2032631	76211	ChEBI	C19H15
2032632	76212	ChEBI	C19H16
2032636	76213	ChEBI	C39H55N6O6
2032638	76215	ChEBI	C32H64O2
2032643	76216	ChEBI	C34H68O2
2032644	76217	ChEBI	C28H56O3
2032649	76218	ChEBI	C26H52O3
2032651	76220	ChEBI	C30H60O3
2032655	76221	ChEBI	C32H64O3
2032656	15045	ChEBI	C17H19N4O8P
2032659	6129	ChEBI	C15H13NO3
2032664	76222	ChEBI	C20H35NO4R2
2032667	76223	ChEBI	C15H13NO3
2032670	76225	ChEBI	C4H6O4R2
2032671	76226	ChEBI	C24H49NO3
2032674	76227	ChEBI	C15H13NO3
2032678	76228	ChEBI	C15H13NO3
2032681	76229	ChEBI	C15H12NO3
2032683	6130	ChEBI	C19H24N2O6
2032686	6710	ChEBI	C14H11Cl2NO2
2032690	76230	ChEBI	C14H10Cl2NO2
2032693	6711	ChEBI	C14H10Cl2NNaO2
2032695	76231	ChEBI	C23H46NO7P
2032698	76232	ChEBI	C14H12Cl2NNaO3
2032701	76233	ChEBI	C23H44NO7P
2032705	76234	ChEBI	C18H30O3
2032708	76235	ChEBI	C17H28O2
2032711	76236	ChEBI	C18H30O4
2032715	76237	ChEBI	C30H52O3
2032717	76238	ChEBI	C30H52O3
2032720	6717	ChEBI	C15H15NO2
2032724	76239	ChEBI	(C9H17O10P)n.H2O
2032725	18333	ChEBI	C5H12O5
2032726	64891	ChEBI	C14H26N3O8PS
2032733	76241	ChEBI	C15H25N3O9PSR
2032736	76242	ChEBI	C15H27N3O10PSR
2032741	76181	ChEBI	FeH20N2O14S2
2032745	76243	ChEBI	FeH8N2O8S2
2032749	76244	ChEBI	C16H30O2
2032751	6741	ChEBI	C14H13N3O4S2
2032753	76245	ChEBI	C6H6O3
2032756	76246	ChEBI	C6H6O3
2032759	76247	ChEBI	C6H8O3
2032762	76248	ChEBI	C6H7O3
2032765	9971	ChEBI	C16H16O4
2032768	76249	ChEBI	C16H14N2O2
2032771	76251	ChEBI	C25H43NO7PR
2032774	76253	ChEBI	C16H22N2O15P2
2032777	76252	ChEBI	C13H16N2O2
2032780	7443	ChEBI	C15H16O2
2032783	35628	ChEBI	C13H12O3
2032786	76254	ChEBI	C18H21NO6
2032787	76255	ChEBI	C19H17ClN2O4
2032790	76256	ChEBI	C12H15O11R3
2032793	76258	ChEBI	C19H20N2O3
2032798	76260	ChEBI	C3H7ClO
2032800	76259	ChEBI	C19H22N2O4
2032803	76261	ChEBI	C3H7NO2
2032806	32057	ChEBI	C54H66ClN5O16
2032809	34107	ChEBI	C16H9NO2
2032811	32057	KEGG DRUG	C46H58ClN5O8.2C4H4O4
2032813	76263	ChEBI	C46H58ClN5O8
2032815	76264	ChEBI	C17H26O15R2
2032818	76265	ChEBI	C23H36O20R2
2032822	32058	ChEBI	C18H26N2O4
2032825	76266	ChEBI	C18H26N2O4
2032828	76267	ChEBI	C18H26N2O4
2032830	76268	ChEBI	C18H26N2O4
2032835	76269	ChEBI	C16H13F4NO2
2032836	9014	ChEBI	C14H10O5
2032839	76270	ChEBI	C28H40N7O17P3S
2032842	76271	ChEBI	C28H42N7O17P3S
2032845	76272	ChEBI	C20H17O10
2032848	76273	ChEBI	C12H20O4
2032852	76274	ChEBI	C17H12ClF3N2O
2032854	76275	ChEBI	C16H24N2O15P2
2032857	32192	ChEBI	C13H11N3O4S2
2032860	76276	ChEBI	C16H28O4
2032864	76277	ChEBI	C20H20ClN3O3
2032866	32243	ChEBI	C14H12ClNO2
2032869	76278	ChEBI	C11H15N4O5
2032873	76279	ChEBI	C17H25N5O15P2
2032876	32292	ChEBI	C19H22O2
2032878	76280	ChEBI	C16H22N2O14P2
2032881	76281	ChEBI	C14H24O4
2032884	76282	ChEBI	C8H12O4
2032887	76283	ChEBI	C10H16O4
2032890	76284	ChEBI	C19H22O2
2032894	76285	ChEBI	C19H22O2
2032897	8994	ChEBI	C10H10O2
2032901	76286	ChEBI	C19H22O2
2032904	76287	ChEBI	C2HCl5
2032907	76288	ChEBI	C7H10N2
2032910	76289	ChEBI	C16H24N2O15P2
2032912	76290	ChEBI	C13H12N4
2032914	76291	ChEBI	C30H48N7O17P3S
2032917	76292	ChEBI	C30H46N7O17P3S
2032922	2564	ChEBI	C12H8Cl6
2032924	76293	ChEBI	C28H36O4
2032928	76294	ChEBI	C20H18O10
2032929	15842	ChEBI	C10H13N2O11P
2032930	76295	ChEBI	C16H26N2O15P2
2032934	25722	ChEBI	C10H12N2O8
2032936	76296	ChEBI	C6H10O12P2
2032939	76298	ChEBI	C22H41O3
2032943	76297	ChEBI	C36H69NO8
2032945	76299	ChEBI	C22H40O4
2032953	76303	ChEBI	C6H14O12P2
2032954	76304	ChEBI	C22H43O3
2032957	76305	ChEBI	C26H51O3
2032960	16299	ChEBI	C11H14N4O5
2032963	76306	ChEBI	C10H20O
2032964	76307	ChEBI	C2H3O3R
2032968	76308	ChEBI	C14H26O4
2032970	76309	ChEBI	C2HO3R
2032974	25187	ChEBI	C10H20O
2032976	76311	ChEBI	C26H49O3
2032979	76312	ChEBI	C26H48O4
2032982	76314	ChEBI	C30H50N7O17P3S
2032985	76315	ChEBI	C33H51N7O19P3S
2032988	76316	ChEBI	C31H47N7O19P3S
2032992	76318	ChEBI	C22H42O3
2032994	76319	ChEBI	C22H42O4
2032998	23246	ChEBI	C9H9NO
2033001	76320	ChEBI	C9H9NO
2033004	76321	ChEBI	C9H9NO
2033008	76323	ChEBI	C18H18O5
2033009	76322	ChEBI	C22H44O3
2033014	76324	ChEBI	C5H10N2O
2033018	76325	ChEBI	C26H52O3
2033020	76327	ChEBI	C27H39N7O19P3S
2033025	76326	ChEBI	C4H8N2O2
2033028	76329	ChEBI	C15H17N3
2033029	76330	ChEBI	C29H41N7O19P3S
2033033	76331	ChEBI	C17H15NO3
2033036	76332	ChEBI	C26H50O3
2033038	76333	ChEBI	C29H43N7O20P3S
2033042	76334	ChEBI	C26H50O4
2033044	76335	ChEBI	C29H41N7O20P3S
2033048	76336	ChEBI	C6H16OSi
2033052	76339	ChEBI	C33H56N7O19P3S
2033053	76340	ChEBI	C33H49N7O19P3S
2033056	76342	ChEBI	C33H51N7O20P3S
2033060	76343	ChEBI	C15H13NO
2033062	76341	ChEBI	C5H10N2O
2033065	76346	ChEBI	C33H49N7O20P3S
2033070	76345	ChEBI	C31H52N7O19P3S
2033071	76347	ChEBI	C31H45N7O19P3S
2033074	76348	ChEBI	C31H47N7O20P3S
2033078	76337	ChEBI	C49H61N18O37P5
2033080	76349	ChEBI	C31H45N7O20P3S
2033083	76350	ChEBI	C11H12O5
2033087	76317	ChEBI	C29H43N7O19P3S
2033090	76351	ChEBI	C10H16OSi
2033093	76353	ChEBI	C14H28N4O2Si3
2033097	76352	ChEBI	C29H48N7O19P3S
2033100	76354	ChEBI	C124H155N46O95P13
2033103	76355	ChEBI	C10H10ClNO2
2033106	34675	ChEBI	C22H42O4
2033107	76356	ChEBI	C45H66N7O18P3S
2033110	76360	ChEBI	C45H64N7O17P3S
2033113	76362	ChEBI	C50H61N20O36P5
2033117	76363	ChEBI	C105H131N38O81P11
2033121	76357	ChEBI	C11H16O2
2033122	76358	ChEBI	C11H16O2
2033125	76364	ChEBI	C45H66N7O17P3S
2033128	76366	ChEBI	C45H68N7O18P3S
2033131	76367	ChEBI	C45H66N7O18P3S
2033136	76365	ChEBI	C49H61N18O36P5
2033137	76368	ChEBI	C43H64N7O17P3S
2033141	76369	ChEBI	C59H73N23O43P6
2033145	76370	ChEBI	C69H85N28O49P7
2033147	76371	ChEBI	C79H97N33O55P8
2033150	76372	ChEBI	C60H79N12O37P5
2033152	76373	ChEBI	C41H70N7O18P3S
2033155	76374	ChEBI	C39H66N7O18P3S
2033158	76375	ChEBI	C43H74N7O18P3S
2033162	76376	ChEBI	C150H196N30O103P14
2033164	76377	ChEBI	C45H78N7O18P3S
2033167	76378	ChEBI	C47H82N7O18P3S
2033171	76379	ChEBI	C120H145N60O82P11
2033173	76380	ChEBI	C110H123N44O78P11
2033178	76381	ChEBI	C100H121N50O58P9
2033179	76382	ChEBI	C49H86N7O18P3S
2033182	76383	ChEBI	C49H84N7O17P3S
2033185	76384	ChEBI	C51H90N7O18P3S
2033188	76385	ChEBI	C51H88N7O17P3S
2033191	76386	ChEBI	C51H90N7O17P3S
2033194	17761	ChEBI	C4H6NO2R3
2033197	76387	ChEBI	C41H68N7O18P3S
2033200	76388	ChEBI	C41H66N7O17P3S
2033204	28965	ChEBI	C2O4R
2033206	76389	ChEBI	C43H72N7O18P3S
2033209	76391	ChEBI	C43H70N7O17P3S
2033212	76392	ChEBI	C45H76N7O18P3S
2033215	76393	ChEBI	C45H74N7O17P3S
2033220	76394	ChEBI	C6H7N3O2
2033223	76396	ChEBI	C20H34N12O14P2Pt
2033226	76398	ChEBI	C10H23N8O7PPt
2033229	76401	ChEBI	C20H32N12O12P2Pt
2033230	76402	ChEBI	C20H26N10O12P2
2033234	76403	ChEBI	C20H26N10O13P2
2033238	76406	ChEBI	C20H32N12O13P2Pt
2033242	76408	ChEBI	C41H66N7O18P3S
2033245	76409	ChEBI	C41H64N7O17P3S
2033248	76410	ChEBI	C41H66N7O17P3S
2033251	76411	ChEBI	C41H64N7O18P3S
2033254	76412	ChEBI	C41H62N7O17P3S
2033257	17045	ChEBI	N2O
2033258	76415	ChEBI	C43H66N7O18P3S
2033262	8224	ChEBI	C16H12O7
2033264	76416	ChEBI	C43H64N7O17P3S
2033269	9941	ChEBI	C20H16O7
2033272	32080	ChEBI	C24H22O15
2033273	76417	ChEBI	C45H70N7O18P3S
2033276	76418	ChEBI	C45H68N7O17P3S
2033279	76419	ChEBI	C47H72N7O18P3S
2033282	76420	ChEBI	C47H74N7O18P3S
2033285	76421	ChEBI	C47H72N7O17P3S
2033289	32081	ChEBI	C26H28O16
2033291	76422	ChEBI	C49H78N7O18P3S
2033294	32082	ChEBI	C27H30O17
2033299	32083	ChEBI	C33H40O22
2033301	76423	ChEBI	C29H46N7O19P3S
2033304	76425	ChEBI	C29H48N7O20P3S
2033308	76426	ChEBI	C29H46N7O20P3S
2033310	2945	ChEBI	C16H12O7
2033314	76427	ChEBI	C33H54N7O19P3S
2033315	76428	ChEBI	C49H76N7O17P3S
2033318	76429	ChEBI	C33H56N7O20P3S
2033321	76430	ChEBI	C51H82N7O18P3S
2033324	76431	ChEBI	C51H80N7O17P3S
2033327	76432	ChEBI	C53H86N7O18P3S
2033330	76434	ChEBI	C53H84N7O17P3S
2033333	76435	ChEBI	C55H90N7O18P3S
2033336	76436	ChEBI	C55H88N7O17P3S
2033339	76437	ChEBI	C57H94N7O18P3S
2033342	76438	ChEBI	C57H92N7O17P3S
2033345	76440	ChEBI	C59H98N7O18P3S
2033348	76439	ChEBI	C33H54N7O20P3S
2033351	76441	ChEBI	C59H96N7O17P3S
2033354	76442	ChEBI	C59H98N7O17P3S
2033358	76443	ChEBI	C31H50N7O19P3S
2033362	76444	ChEBI	C31H52N7O20P3S
2033363	76445	ChEBI	C31H50N7O20P3S
2033366	76446	ChEBI	C45H70N7O18P3S
2033369	76447	ChEBI	C45H70N7O17P3S
2033374	76448	ChEBI	C45H72N7O18P3S
2033377	76449	ChEBI	C45H70N7O18P3S
2033378	76450	ChEBI	C43H68N7O17P3S
2033381	76451	ChEBI	C4H2N2O4
2033384	76452	ChEBI	C4H4N2O4
2033387	76453	ChEBI	C41H74N7O18P3S
2033392	31743	ChEBI	C27H30O16
2033394	31744	ChEBI	C33H40O21
2033397	76454	ChEBI	C39H70N7O18P3S
2033399	76455	ChEBI	C41H64N7O18P3S
2033402	76456	ChEBI	C41H62N7O17P3S
2033405	76457	ChEBI	C41H62N7O18P3S
2033408	76458	ChEBI	C41H60N7O17P3S
2033413	76459	ChEBI	C43H78N7O18P3S
2033414	76460	ChEBI	C43H64N7O18P3S
2033417	76461	ChEBI	C43H62N7O17P3S
2033420	76462	ChEBI	C45H68N7O18P3S
2033423	76463	ChEBI	C45H82N7O18P3S
2033426	76464	ChEBI	C45H66N7O17P3S
2033429	76465	ChEBI	C47H86N7O18P3S
2033432	76466	ChEBI	C47H72N7O18P3S
2033435	76467	ChEBI	C47H70N7O17P3S
2033438	76468	ChEBI	C49H76N7O18P3S
2033441	76469	ChEBI	C49H74N7O17P3S
2033444	76470	ChEBI	C51H80N7O18P3S
2033447	76471	ChEBI	C51H78N7O17P3S
2033451	76472	ChEBI	C49H90N7O18P3S
2033453	76473	ChEBI	C53H84N7O18P3S
2033456	76474	ChEBI	C53H82N7O17P3S
2033459	76475	ChEBI	C55H88N7O18P3S
2033462	76476	ChEBI	C55H86N7O17P3S
2033465	76477	ChEBI	C57H92N7O18P3S
2033468	76479	ChEBI	C57H90N7O17P3S
2033471	76481	ChEBI	C59H96N7O18P3S
2033474	76483	ChEBI	C59H94N7O17P3S
2033477	76480	ChEBI	C184H235N65O116P18
2033480	76484	ChEBI	C59H96N7O17P3S
2033485	76485	ChEBI	C51H94N7O18P3S
2033487	76490	ChEBI	C49H88N7O17P3S
2033489	76482	ChEBI	C168H217N48O114P17
2033492	76491	ChEBI	C47H70N7O18P3S
2033495	76493	ChEBI	C47H68N7O17P3S
2033500	76492	ChEBI	C51H92N7O17P3S
2033501	76494	ChEBI	C49H74N7O18P3S
2033504	76495	ChEBI	C49H72N7O17P3S
2033507	76496	ChEBI	C51H78N7O18P3S
2033510	76497	ChEBI	C51H76N7O17P3S
2033514	76500	ChEBI	C51H94N7O17P3S
2033517	76499	ChEBI	C21H32
2033519	76502	ChEBI	C53H82N7O18P3S
2033522	76504	ChEBI	C53H80N7O17P3S
2033525	76505	ChEBI	C55H86N7O18P3S
2033528	76506	ChEBI	C55H84N7O17P3S
2033533	76508	ChEBI	C41H72N7O18P3S
2033535	76509	ChEBI	C41H70N7O17P3S
2033538	76511	ChEBI	C43H76N7O18P3S
2033540	76513	ChEBI	C57H90N7O18P3S
2033543	76514	ChEBI	C57H88N7O17P3S
2033546	76515	ChEBI	C57H90N7O17P3S
2033549	2994	ChEBI	C30H50O5
2033553	75745	ChEBI	C5H9O5R
2033555	76520	ChEBI	C43H74N7O17P3S
2033559	76521	ChEBI	C12H21O9
2033562	76522	ChEBI	C45H80N7O18P3S
2033565	76523	ChEBI	C45H78N7O17P3S
2033568	76524	ChEBI	C41H70N7O18P3S
2033571	76399	ChEBI	C15H31NO4
2033573	76526	ChEBI	C28H38N7O18P3S
2033576	76527	ChEBI	C28H40N7O19P3S
2033579	76503	ChEBI	C7H14O4
2033584	76400	ChEBI	C12H18ClN7O
2033585	76528	ChEBI	C7H13O9PR
2033588	76529	ChEBI	C9H16O13P2R4
2033591	76530	ChEBI	C3H5O6PR2
2033595	76532	ChEBI	C41H68N7O17P3S
2033597	76533	ChEBI	C11H19O15P2R
2033602	76534	ChEBI	C41H70N7O17P3S
2033603	76535	ChEBI	(C39H64N8O19)n.H2O
2033606	76536	ChEBI	C41H68N7O18P3S
2033611	76537	ChEBI	C11H20O5
2033612	76538	ChEBI	C41H66N7O17P3S
2033615	76539	SUBMITTER	C39H65N8O20
2033619	76541	ChEBI	C43H70N7O18P3S
2033623	76540	ChEBI	C11H20O5
2033626	76542	ChEBI	C43H68N7O17P3S
2033627	16294	ChEBI	C4H4N2O3
2033630	76543	ChEBI	C45H74N7O18P3S
2033634	76545	ChEBI	C4H7NO2
2033637	76547	ChEBI	C45H72N7O17P3S
2033642	76548	ChEBI	C47H76N7O18P3S
2033644	76549	ChEBI	C47H78N7O18P3S
2033646	76550	ChEBI	C47H76N7O17P3S
2033652	76552	ChEBI	C37H58N7O17P3S
2033655	76553	ChEBI	C49H82N7O18P3S
2033660	76554	ChEBI	C49H80N7O17P3S
2033661	76555	ChEBI	C39H62N7O18P3S
2033665	76556	ChEBI	C51H86N7O18P3S
2033667	76557	ChEBI	C39H64N7O18P3S
2033670	76558	ChEBI	C39H62N7O17P3S
2033673	76559	ChEBI	C41H66N7O18P3S
2033676	76561	ChEBI	C41H68N7O18P3S
2033679	76560	ChEBI	C51H84N7O17P3S
2033682	76562	ChEBI	C41H66N7O17P3S
2033685	76563	ChEBI	C41H68N7O17P3S
2033690	76564	ChEBI	C53H90N7O18P3S
2033692	598	ChEBI	C4H6O4R2
2033694	76565	ChEBI	C3H5NO2
2033698	76566	ChEBI	C53H88N7O17P3S
2033700	16870	ChEBI	C8H20NO6P
2033703	76568	ChEBI	C55H94N7O18P3S
2033706	76569	ChEBI	C55H92N7O17P3S
2033707	76570	ChEBI	C57H98N7O18P3S
2033710	76571	ChEBI	C57H96N7O17P3S
2033715	76572	ChEBI	C28H26O6
2033716	76573	ChEBI	C28H26O6
2033723	76581	ChEBI	C3H7O3R
2033728	76585	ChEBI	C5H5O5R3
2033731	64872	ChEBI	C10H17O12PR
2033736	76574	ChEBI	C28H26O6
2033739	76588	ChEBI	C28H26O6
2033741	76589	ChEBI	C28H26O6
2033743	76590	ChEBI	C3H6O6PR2
2033746	76591	ChEBI	C27H46O2
2033749	76592	ChEBI	C27H46O3
2033752	76593	ChEBI	C14H21O8PR3
2033755	76594	ChEBI	C15H23O8PR3
