file001_16S_clip	file002_16S_clip	file003_16S_clip	file004_16S_clip	file005_16S_clip	file006_16S_clip	file007_16S_clip	file008_16S_clip	file009_16S_clip	file010_16S_clip	file011_16S_clip	file012_16S_clip	file013_16S_clip	file014_16S_clip	file015_16S_clip	file016_16S_clip	file017_16S_clip	file018_16S_clip	file019_16S_clip	file020_16S_clip	file021_16S_clip	file022_16S_clip	file023_16S_clip	file024_16S_clip	file025_16S_clip	file026_16S_clip	file027_16S_clip	file028_16S_clip	file029_16S_clip	file030_16S_clip	file031_16S_clip	file032_16S_clip
asv991	0	3	0	0	6	0	1	0	4	3	0	0	0	1	2	0	6	0	0	5	1	0	0	1	26	1	0	0	0	3	4	0
asv992	32	0	0	0	0	0	2	0	2	0	4	0	0	2	0	0	3	17	0	0	0	1	0	1	0	0	0	1	1	0	0	0
asv993	1	1	0	0	0	0	9	0	1	1	1	0	12	0	3	1	1	27	1	0	2	1	0	1	0	0	0	1	0	0	2	0
asv994	1	9	0	0	0	1	4	0	0	0	0	0	1	0	14	12	0	4	0	0	0	0	0	14	0	6	0	0	0	0	0	0
asv995	29	1	0	0	1	2	2	0	1	1	0	0	1	0	1	13	1	1	0	0	1	5	0	0	0	4	0	0	0	0	1	0
asv996	11	0	0	0	1	0	9	0	6	2	2	0	3	1	6	1	1	10	3	0	1	0	0	0	0	4	0	1	0	0	3	0
asv997	7	0	0	0	1	0	0	0	5	3	6	4	2	4	0	0	1	6	7	0	0	7	0	0	0	1	0	10	0	0	1	0
asv998	0	15	0	0	5	0	8	0	7	3	0	0	1	0	7	2	3	2	1	0	3	3	0	1	0	0	0	1	0	0	3	0
asv999	0	6	0	0	2	0	3	0	4	3	0	1	10	0	5	1	2	3	1	0	5	0	0	15	0	0	0	1	0	0	3	0
asv1000	0	4	0	0	3	0	5	0	2	1	0	0	0	1	2	0	6	0	0	2	1	0	0	2	30	1	0	0	0	2	3	0
asv1001	20	1	0	0	1	0	3	0	2	0	6	4	3	3	1	0	3	4	4	0	0	4	0	0	0	2	0	2	0	0	1	0
asv1002	14	0	4	0	0	0	0	0	6	4	4	6	2	3	0	0	6	0	4	0	0	4	0	0	0	0	0	5	0	0	2	0
asv1003	11	1	4	0	4	0	0	0	1	4	15	5	0	2	0	0	2	0	6	0	1	2	1	0	0	2	0	2	0	0	1	0
asv1004	0	3	0	0	0	1	4	0	0	1	1	0	9	1	4	12	1	19	2	0	0	1	0	0	0	3	0	0	0	0	2	0
asv1005	14	1	6	0	1	0	0	0	2	2	6	4	1	4	0	3	4	1	3	0	0	4	0	0	0	0	0	7	0	0	0	0
asv1006	9	0	1	0	7	0	0	0	8	0	0	6	0	4	0	2	7	0	6	0	1	5	0	0	0	0	0	3	0	0	4	0
asv1007	7	0	1	0	5	0	1	0	6	1	2	5	1	2	4	1	7	1	7	0	0	4	0	0	0	0	0	1	1	0	6	0
asv1008	6	0	1	0	0	0	1	0	4	3	1	3	0	1	0	2	4	0	2	0	0	4	0	0	0	0	27	2	0	0	2	0
asv1009	5	2	1	0	0	0	5	0	3	0	2	2	1	6	1	0	8	10	7	0	1	3	0	0	0	3	0	1	0	0	2	0
asv1010	0	5	0	0	1	0	4	0	0	1	0	1	12	1	5	23	0	7	0	0	1	0	0	0	0	2	0	0	0	0	0	0
asv1011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0
asv1012	49	0	0	0	0	0	0	0	0	2	1	0	1	3	0	0	3	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0
asv1013	17	1	0	0	0	0	2	0	4	1	2	0	5	1	4	6	8	1	1	0	0	3	0	0	0	1	0	4	0	0	1	0
asv1014	0	4	0	0	0	0	5	0	0	0	0	0	9	0	0	17	1	24	1	0	0	0	0	0	0	0	0	1	0	0	0	0
asv1015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0
asv1016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0
asv1017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0
asv1018	16	0	4	0	2	0	2	0	1	7	2	0	0	3	0	2	5	6	3	0	0	2	0	1	0	0	2	1	0	0	2	0
asv1019	14	0	0	0	2	0	2	0	3	2	5	5	0	5	0	0	5	0	1	0	1	1	0	0	0	0	0	7	0	0	8	0
asv1020	3	5	0	0	0	0	27	0	0	0	0	0	8	0	3	3	0	4	0	0	6	0	0	0	0	2	0	0	0	0	0	0
asv1021	1	2	0	0	0	0	25	0	0	0	1	0	1	0	1	0	1	18	1	0	2	0	0	4	0	1	0	0	0	0	3	0
asv1022	0	15	0	0	15	1	1	0	4	0	0	0	0	0	2	0	5	0	0	0	0	0	0	9	0	1	0	0	0	0	8	0
asv1023	6	0	3	1	3	0	1	0	3	4	1	4	1	3	0	1	3	2	10	0	0	4	0	0	0	1	1	5	0	0	3	0
asv1024	0	0	0	0	1	0	0	0	0	4	3	0	0	0	13	14	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
asv1025	22	2	0	0	0	0	8	0	0	0	1	1	1	1	2	1	0	16	0	0	2	1	0	0	0	0	0	0	0	0	1	0
asv1026	8	0	0	0	0	0	0	0	2	0	0	0	8	0	4	5	1	25	0	0	0	0	0	0	0	3	0	2	0	0	1	0
asv1027	8	0	0	0	5	0	0	0	5	2	4	3	0	4	6	3	5	2	6	0	0	1	0	0	0	0	0	2	0	0	3	0
asv1028	7	7	1	0	2	0	4	0	8	2	3	1	0	1	0	3	1	6	6	0	1	1	0	0	0	1	0	1	0	0	3	0
asv1029	2	1	3	0	0	0	0	0	2	1	10	4	8	0	3	1	2	4	4	0	0	6	0	0	0	0	0	4	0	0	4	0
asv1030	0	7	0	0	0	6	14	0	0	1	0	0	0	0	15	0	0	0	0	0	4	0	0	6	0	6	0	0	0	0	0	0
asv1031	0	6	0	0	2	0	0	0	0	6	4	0	1	0	5	3	3	0	0	0	0	0	0	26	0	1	0	0	0	0	2	0
asv1032	0	3	0	0	0	0	38	0	0	0	0	0	0	0	5	0	0	0	0	0	3	0	0	8	0	2	0	0	0	0	0	0
asv1033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0
asv1034	14	0	3	0	2	0	0	0	4	4	6	7	0	5	0	1	3	0	3	0	0	3	0	0	0	0	0	3	0	0	0	0
asv1035	13	0	0	0	2	0	0	0	5	1	5	0	1	3	0	4	6	4	4	0	0	3	1	0	0	2	0	1	0	0	3	0
asv1036	13	0	2	0	2	0	0	0	4	1	2	2	1	4	0	2	3	2	6	0	0	2	0	0	0	0	0	6	0	0	6	0
asv1037	11	0	1	0	2	0	1	0	3	1	4	4	1	2	1	1	2	0	3	0	1	6	0	0	0	0	0	5	0	0	9	0
asv1038	6	5	0	0	0	0	2	0	1	0	2	1	7	1	0	1	1	29	0	0	0	0	0	0	0	2	0	0	0	0	0	0
asv1039	13	0	2	0	0	0	0	0	3	3	3	2	2	9	0	0	5	0	4	0	0	6	0	0	0	0	0	3	0	0	2	0
asv1040	0	3	0	0	3	0	27	0	2	1	0	0	0	2	6	0	3	0	0	0	3	0	0	3	0	1	0	0	0	0	3	0
asv1041	0	0	0	0	0	0	48	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0
asv1042	13	0	1	0	2	0	0	0	9	1	5	5	0	2	0	0	3	5	1	0	0	3	0	0	0	0	0	4	0	0	2	0
asv1043	6	3	1	0	0	1	6	0	6	1	1	2	7	5	0	2	2	6	2	0	1	2	0	0	0	0	0	1	0	0	1	0
asv1044	0	9	0	0	0	0	2	0	0	0	0	0	0	0	7	0	1	0	0	0	1	0	0	31	0	5	0	0	0	0	0	0
asv1045	0	4	0	0	0	1	28	0	0	0	0	0	0	1	9	0	3	0	0	0	2	0	0	6	0	2	0	0	0	0	0	0
asv1046	0	4	0	0	0	1	15	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	33	0	1	0	0	0	0	0	0
asv1047	0	1	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	45	0	4	0	0	0	0	0	0	0	0	1	0
asv1048	9	2	0	1	0	0	10	0	1	1	2	2	4	0	1	0	2	15	1	0	0	1	0	0	0	1	0	2	0	0	0	0
asv1049	3	6	0	0	0	0	7	0	0	0	0	0	2	0	3	11	0	3	0	0	8	0	0	0	0	10	0	0	0	0	2	0
asv1050	0	26	0	0	0	3	7	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	6	0	8	0	0	0	0	0	0
asv1051	0	0	0	0	0	1	0	0	7	5	0	0	0	0	6	0	9	0	3	0	1	4	0	0	0	0	0	0	0	0	19	0
asv1052	18	0	3	0	3	0	2	0	2	0	3	2	0	2	0	0	5	1	5	0	0	0	1	2	0	1	0	4	0	0	0	0
asv1053	15	0	1	0	5	0	0	0	3	3	1	3	0	4	0	0	5	0	2	0	1	5	0	0	0	0	0	2	0	0	4	0
asv1054	13	0	1	0	2	0	0	0	4	1	6	0	0	3	0	2	2	1	6	0	0	2	0	0	0	0	0	8	0	0	3	0
asv1055	8	0	1	0	4	0	1	0	1	1	5	1	1	1	0	0	3	0	11	0	0	3	0	0	0	1	0	8	0	0	4	0
asv1056	6	0	1	0	1	0	14	0	1	2	0	1	2	1	0	6	3	7	2	0	1	0	0	0	0	1	0	3	0	0	2	0
asv1057	5	1	3	0	2	0	1	0	5	3	5	1	4	2	0	4	2	0	7	0	2	3	0	0	0	0	0	1	0	0	3	0
asv1058	1	5	0	0	1	1	1	0	1	0	0	0	4	0	1	0	0	0	0	0	0	0	0	36	0	1	0	2	0	0	0	0
asv1059	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0
asv1060	27	0	0	0	0	0	2	0	5	0	0	3	0	5	0	0	1	4	0	0	0	2	0	0	0	0	0	3	0	1	0	0
asv1061	15	0	1	1	0	0	1	0	1	5	1	4	0	1	0	2	0	6	6	0	0	4	0	0	0	0	0	4	0	0	1	0
asv1062	12	0	0	0	2	0	2	0	5	0	9	2	5	2	1	1	0	1	5	0	0	3	0	0	1	0	2	0	0	0	0	0
asv1063	7	0	3	0	2	0	0	0	5	1	3	5	0	3	0	0	5	2	5	0	0	5	1	0	0	0	0	3	0	0	3	0
asv1064	6	1	0	0	0	0	4	0	1	0	0	0	4	7	6	8	3	8	1	0	0	0	0	0	0	1	0	2	0	0	1	0
asv1065	5	0	6	0	2	0	0	0	7	2	6	5	0	4	0	1	2	0	3	0	0	5	0	0	0	0	0	2	0	0	3	0
asv1066	4	1	2	0	0	1	0	0	6	7	1	6	1	4	0	0	2	4	4	0	0	4	0	0	0	0	0	3	0	0	3	0
asv1067	3	1	0	0	1	0	17	0	0	2	0	3	2	2	4	0	1	7	0	0	6	0	0	0	0	3	0	0	0	0	1	0
asv1068	0	5	0	0	0	0	1	0	0	0	0	0	3	0	6	9	0	1	0	0	3	1	0	20	0	1	0	1	0	0	2	0
asv1069	27	2	1	0	0	0	5	0	3	0	0	1	0	1	0	2	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0
asv1070	13	0	1	0	2	0	0	0	1	2	3	1	0	1	0	7	1	1	4	0	0	6	0	1	0	0	0	3	0	0	5	0
asv1071	11	0	2	0	6	0	0	0	1	2	2	6	0	2	1	0	5	1	4	0	0	0	0	0	0	0	0	3	0	0	6	0
asv1072	4	3	0	0	0	0	0	0	2	1	0	0	8	2	1	17	0	6	0	0	5	0	0	0	0	2	0	1	0	0	0	0
asv1073	0	15	0	0	2	1	6	0	0	0	0	0	0	0	8	0	1	0	1	0	2	0	0	8	0	6	0	0	0	0	2	0
asv1074	24	1	1	0	3	0	1	0	5	0	0	4	0	2	2	0	2	1	2	0	0	0	0	0	0	0	0	2	0	0	1	0
asv1075	18	0	1	0	1	0	0	0	2	2	4	4	0	1	1	0	4	0	5	0	1	4	0	0	0	0	0	3	0	0	0	0
asv1076	13	0	1	0	2	0	0	0	3	2	1	5	0	3	0	1	5	0	7	0	0	1	0	0	0	0	0	4	0	0	3	0
asv1077	8	0	1	0	2	0	0	0	2	7	6	3	2	3	0	3	4	0	2	0	0	7	0	0	0	0	0	0	0	0	1	0
asv1078	4	0	0	0	0	0	0	1	6	1	3	3	4	2	0	0	4	0	2	0	0	6	0	2	0	0	0	5	0	0	8	0
asv1079	0	9	0	0	0	2	1	0	0	0	1	1	6	0	6	7	1	2	2	0	7	0	0	4	0	1	0	0	0	0	1	0
asv1080	11	3	0	0	1	1	6	0	2	0	1	2	2	2	2	2	1	11	0	0	1	0	0	0	0	0	0	2	0	0	0	0
asv1081	1	3	1	0	1	2	7	0	1	3	0	3	0	0	2	1	5	0	2	0	3	2	0	11	0	0	0	0	0	0	2	0
asv1082	0	3	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	41	0	1	0	0	0	0	0	0
asv1083	0	2	0	0	0	3	8	0	0	0	0	0	5	0	0	22	0	7	0	0	2	0	0	0	0	1	0	0	0	0	0	0
asv1084	0	0	0	0	1	0	0	45	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
asv1085	18	0	0	0	0	0	2	0	0	1	3	2	3	3	6	0	1	5	1	0	0	3	0	0	0	0	0	1	0	0	0	0
asv1086	11	0	3	0	2	0	0	0	3	5	4	1	1	2	0	4	2	0	4	0	0	4	0	0	0	0	0	1	0	0	2	0
asv1087	10	0	3	0	4	0	0	0	4	3	1	2	1	2	1	3	2	0	2	0	0	6	0	0	0	0	0	3	0	0	2	0
asv1088	7	0	1	0	0	0	2	0	6	2	0	0	3	0	4	1	8	6	0	4	3	1	0	0	0	0	0	0	0	0	1	0
asv1089	2	4	0	0	0	0	8	0	0	1	0	0	11	0	1	17	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
asv1090	1	1	0	0	1	1	0	0	2	3	0	1	8	0	4	17	0	3	1	0	3	2	0	0	0	0	0	0	0	0	1	0
asv1091	1	2	0	0	0	0	1	0	2	3	1	1	11	0	2	17	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0
asv1092	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0
asv1093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0
asv1094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0
asv1095	13	2	0	0	0	0	7	0	0	0	1	0	8	0	1	1	0	12	2	0	1	0	0	0	0	0	0	0	0	0	0	0
asv1096	11	1	0	0	2	0	4	0	1	3	1	1	1	1	3	0	2	10	0	0	1	2	0	0	0	0	0	3	0	0	1	0
asv1097	0	9	0	0	3	0	5	0	1	0	1	0	0	1	6	0	3	0	0	0	2	0	0	8	0	7	0	0	0	0	2	0
asv1098	0	7	0	0	0	1	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	27	0	1	0	0	0	0	0	0
asv1099	0	5	0	0	1	0	35	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
asv1100	0	5	0	0	0	0	3	0	1	0	0	1	4	3	3	18	0	5	0	0	2	0	0	0	0	1	0	1	0	0	1	0
asv1101	0	2	0	0	0	0	19	0	0	0	0	0	0	3	4	0	0	0	0	0	3	0	0	11	0	5	0	0	0	0	1	0
asv1102	0	1	0	0	0	0	39	0	0	0	0	0	0	0	4	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
asv1103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	1
asv1104	14	3	1	0	2	0	4	0	1	0	1	1	0	2	1	4	3	7	0	0	0	1	0	0	0	1	0	1	0	0	0	0
asv1105	13	2	0	0	1	0	1	0	2	1	0	0	3	0	7	2	9	0	0	0	4	0	0	0	0	1	0	0	0	0	1	0
asv1106	11	0	1	0	6	1	0	0	0	1	6	5	1	0	1	3	3	0	3	0	0	4	0	0	0	0	0	1	0	0	0	0
asv1107	7	0	3	0	4	0	1	0	1	3	7	2	2	3	0	4	2	0	2	0	0	4	0	0	0	0	0	2	0	0	0	0
asv1108	5	0	0	0	3	0	0	0	5	1	3	4	2	5	0	2	2	0	2	0	0	4	0	0	0	0	0	4	0	0	5	0
asv1109	4	2	2	0	3	0	0	0	3	1	2	1	1	1	1	0	7	0	3	0	0	5	0	3	0	2	0	2	0	0	4	0
asv1110	2	0	0	0	0	0	10	0	2	0	0	1	2	0	3	8	0	8	0	0	5	0	0	3	0	0	0	1	0	0	2	0
asv1111	0	14	0	0	0	1	4	0	1	1	1	1	0	0	1	0	3	0	0	0	2	0	0	16	0	2	0	0	0	0	0	0
asv1112	0	5	0	0	1	2	6	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	0	22	0	3	0	0	0	0	3	0
asv1113	13	0	2	0	2	0	1	0	1	2	1	7	0	2	0	0	3	0	6	0	0	4	0	0	0	1	0	0	0	0	1	0
asv1114	11	0	1	0	2	0	0	0	2	4	4	3	0	6	1	0	6	1	1	1	0	0	0	0	0	0	0	3	0	0	0	0
asv1115	8	0	1	0	4	0	0	0	4	1	1	2	2	3	0	0	7	0	2	0	0	3	0	0	0	1	0	3	0	0	4	0
asv1116	6	1	2	0	0	0	2	0	0	3	3	7	4	1	1	0	5	3	3	0	0	2	0	0	0	1	0	1	0	0	1	0
asv1117	6	4	0	0	0	0	8	0	0	1	1	2	7	0	1	9	1	1	0	0	3	0	0	0	0	0	0	2	0	0	0	0
asv1118	4	0	3	0	2	0	0	0	1	6	3	5	2	2	0	1	5	0	4	0	0	2	0	0	0	0	0	5	0	0	1	0
asv1119	3	0	1	0	4	0	0	0	6	3	4	4	0	0	0	0	0	0	11	0	0	4	0	0	0	0	0	2	0	0	4	0
asv1120	1	2	0	0	0	0	2	0	1	1	0	0	14	0	6	9	0	6	0	0	2	0	0	0	0	2	0	0	0	0	0	0
asv1121	15	0	0	0	1	0	0	0	1	1	6	3	0	3	0	0	1	0	9	0	0	0	0	0	0	0	0	5	0	0	0	0
asv1122	11	0	0	0	0	0	2	0	1	2	0	3	2	1	1	0	2	6	1	0	1	4	0	1	0	0	0	5	0	0	2	0
asv1123	7	0	0	0	4	0	0	0	7	1	2	3	0	4	1	0	4	0	4	0	0	4	0	0	0	0	0	4	0	0	0	0
asv1124	7	1	0	0	2	0	2	0	4	2	4	5	0	1	0	0	3	0	4	0	0	2	0	0	0	1	0	4	0	0	3	0
asv1125	2	1	0	0	0	0	9	0	2	1	1	0	3	0	3	0	0	17	2	0	0	0	0	0	0	1	0	2	0	0	1	0
asv1126	0	4	0	0	0	2	4	0	2	0	0	0	0	0	5	3	4	0	0	0	4	0	0	9	0	7	0	0	0	0	1	0
asv1127	0	2	1	0	1	0	1	0	4	1	3	1	4	0	3	5	1	9	1	0	2	2	0	0	0	0	0	0	0	0	4	0
asv1128	20	0	0	0	0	0	7	0	0	0	2	0	5	2	1	0	2	0	1	0	2	0	0	0	0	0	0	1	0	0	1	0
asv1129	6	0	0	0	0	0	0	0	4	1	6	5	0	3	2	0	0	0	3	0	0	4	0	1	0	0	0	4	0	0	5	0
asv1130	5	0	0	0	1	0	5	0	1	2	1	1	2	1	0	9	2	5	4	0	0	1	0	0	0	0	0	2	0	0	2	0
asv1131	4	0	1	1	3	0	1	0	4	1	1	2	2	2	0	2	4	2	6	0	0	2	0	1	0	0	0	1	0	0	4	0
asv1132	4	0	1	0	3	0	0	0	7	0	6	4	0	1	0	0	1	1	6	0	0	5	0	0	0	0	1	3	0	0	1	0
asv1133	3	2	0	0	0	1	1	0	0	0	2	0	12	1	4	4	1	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0
asv1134	0	3	0	0	0	1	9	0	0	0	0	0	1	0	5	0	0	0	0	0	1	0	0	23	0	1	0	0	0	0	0	0
asv1135	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	34	0	2	0	0	0	0	0	0
asv1136	0	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	18	0	0	0	0	0	0	1	0
asv1137	7	1	1	0	5	0	0	0	1	4	5	2	0	3	0	1	4	0	3	0	0	2	0	0	0	0	0	2	0	0	2	0
asv1138	7	0	0	0	2	0	0	0	3	2	2	6	0	2	0	0	0	0	7	0	0	4	0	0	0	0	0	2	0	0	6	0
asv1139	6	0	1	0	2	1	0	0	1	1	2	2	0	2	2	1	2	0	4	0	1	6	0	4	0	0	0	3	0	0	2	0
asv1140	6	0	3	0	1	0	0	0	2	4	4	1	4	1	0	2	4	0	3	0	1	1	0	0	0	0	0	6	0	0	0	0
asv1141	5	1	0	0	0	0	0	0	6	4	9	2	1	3	0	0	1	0	5	0	0	3	0	0	0	0	0	1	0	0	2	0
asv1142	3	2	0	0	0	0	8	0	0	0	0	2	9	0	1	9	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0
asv1143	2	3	2	0	0	0	7	0	0	0	0	0	7	0	6	13	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
asv1144	0	2	0	0	0	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	31	0	1	0	0	0	0	0	0
asv1145	0	1	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	13	0	0	0	0	0	0	1	0
asv1146	22	0	0	1	0	0	1	1	4	0	1	3	0	0	0	0	2	2	0	0	0	0	0	3	0	0	1	1	0	0	0	0
asv1147	7	0	1	0	3	2	1	0	1	0	4	3	2	0	0	0	6	0	4	0	0	2	0	0	0	0	0	3	0	0	3	0
asv1148	6	0	3	0	2	0	0	0	1	2	3	1	0	1	0	1	3	0	7	0	0	4	0	0	0	0	0	7	0	0	1	0
asv1149	3	2	0	0	0	0	9	0	1	0	0	1	4	0	1	5	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
asv1150	2	1	1	0	2	2	2	0	0	2	1	4	8	0	4	0	2	2	2	0	0	2	0	0	0	0	0	0	0	0	5	0
asv1151	0	8	0	0	0	4	6	0	0	0	0	0	1	0	2	0	0	0	0	0	2	0	0	18	0	1	0	0	0	0	0	0
asv1152	0	5	2	0	1	1	4	0	0	2	1	1	9	0	3	7	0	4	0	0	1	0	0	0	0	0	0	0	0	0	1	0
asv1153	0	1	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	13	0	0	0	0	0	0	0	0
asv1154	6	1	2	0	1	0	2	0	2	0	5	3	6	4	0	1	4	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0
asv1155	4	0	3	0	4	0	0	0	4	3	4	3	0	0	0	1	2	2	1	0	0	3	0	0	0	2	0	1	0	0	4	0
asv1156	1	9	1	0	2	0	3	0	0	0	0	0	3	1	2	11	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0
asv1157	1	3	0	0	1	0	14	0	0	0	0	0	0	0	3	0	1	0	1	0	1	0	0	12	0	3	0	0	0	0	1	0
asv1158	1	0	0	0	0	0	3	0	2	4	0	1	7	0	4	11	0	3	2	0	0	0	0	0	0	0	0	3	0	0	0	0
asv1159	0	0	0	0	0	0	17	0	0	0	0	0	0	0	6	1	0	0	0	0	1	0	0	16	0	0	0	0	0	0	0	0
asv1160	15	0	0	0	2	0	2	0	2	0	2	1	2	5	1	4	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0
asv1161	4	1	0	0	0	0	3	0	0	0	2	0	4	0	1	5	1	13	2	0	0	0	1	0	0	1	0	2	0	0	0	0
asv1162	3	0	1	0	0	0	0	0	1	0	3	5	2	1	0	0	2	1	10	0	0	7	0	0	0	0	0	4	0	0	0	0
asv1163	0	1	0	0	0	0	18	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	15	0	0	0	0	0	0	0	0
asv1164	32	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
asv1165	11	0	1	0	0	0	0	0	2	4	3	1	1	1	1	2	2	0	2	0	0	3	0	0	0	0	0	5	0	0	0	0
asv1166	7	0	1	0	0	0	2	0	0	0	3	1	2	0	1	5	1	12	0	0	0	0	0	0	0	2	0	1	0	0	1	0
asv1167	6	0	3	1	1	0	1	0	5	1	0	1	0	1	0	3	2	2	4	0	0	0	0	0	0	0	1	4	0	0	3	0
asv1168	5	0	3	0	6	0	0	0	4	3	1	3	0	1	2	0	3	0	2	0	2	0	0	0	0	0	0	2	0	0	2	0
asv1169	0	10	0	0	2	1	3	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	0	14	0	1	0	0	0	0	3	0
asv1170	0	1	3	0	1	0	2	0	4	2	3	2	1	0	0	0	1	0	4	0	0	5	0	0	0	0	0	7	0	0	3	0
asv1171	0	0	0	0	0	2	0	0	1	0	0	0	8	0	8	9	0	4	1	0	5	0	0	0	0	0	0	1	0	0	0	0
asv1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0
asv1173	12	0	2	0	3	0	0	0	2	1	2	4	1	1	0	0	2	0	1	0	0	3	0	0	0	1	0	2	0	0	1	0
asv1174	11	1	1	0	0	0	1	0	1	3	2	2	2	1	0	0	6	0	3	0	0	0	0	0	0	0	0	2	0	0	2	0
asv1175	11	0	0	0	2	0	0	0	0	5	6	2	0	5	0	0	0	0	2	0	0	1	0	0	0	0	0	4	0	0	0	0
asv1176	6	1	0	0	0	0	3	0	0	0	0	1	4	0	0	7	1	13	1	0	1	0	0	0	0	0	0	0	0	0	0	0
asv1177	6	1	1	0	0	0	0	0	2	2	1	3	1	2	1	1	5	3	1	0	0	1	0	1	0	0	0	2	0	0	4	0
asv1178	5	1	0	0	1	0	8	0	0	1	2	1	1	2	0	4	3	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0
asv1179	4	1	0	0	0	1	2	0	3	2	0	1	9	0	2	2	1	8	0	0	0	1	0	0	0	0	0	1	0	0	0	0
asv1180	3	12	0	0	0	0	5	0	0	2	3	0	0	0	0	0	2	1	4	0	2	0	0	0	0	3	0	1	0	0	0	0
asv1181	3	0	2	0	7	0	0	0	1	3	4	1	0	4	0	0	2	0	2	0	0	2	0	0	0	2	0	2	1	0	2	0
asv1182	0	4	0	0	0	1	3	0	3	2	1	1	0	0	0	1	3	1	1	0	0	0	0	10	0	3	0	3	0	0	1	0
asv1183	0	4	0	0	0	1	17	0	1	0	0	0	1	0	5	1	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0
asv1184	0	0	0	0	0	0	0	0	0	34	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
asv1185	8	2	1	0	1	0	0	0	7	1	2	6	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	4	0	0	2	0
asv1186	7	1	0	0	1	0	2	0	3	2	3	1	1	4	0	2	1	0	2	0	0	3	0	0	0	0	0	1	0	0	3	0
asv1187	2	0	5	0	1	0	0	0	2	1	4	3	0	1	0	0	9	2	4	0	0	1	0	0	0	1	0	1	0	0	0	0
asv1188	1	1	0	0	0	0	4	0	0	0	0	1	10	0	1	5	0	6	1	0	3	0	0	0	0	4	0	0	0	0	0	0
